25.27227,51.52379
25.27248,51.52369
25.27367,51.52362
25.27413,51.52363
25.27432,51.52361
25.27443,51.52358
25.27451,51.52361
25.2746,51.52368
25.27467,51.52377
25.27478,51.5242
25.27504,51.52551
25.27508,51.52602
25.27507,51.52644
25.27487,51.52779
25.27489,51.528
25.27493,51.52806
25.2751,51.5281
25.27648,51.52826
25.27697,51.52828
25.27835,51.52825
25.27879,51.52826
25.27916,51.52834
25.27937,51.5284
25.27946,51.52847
25.27948,51.5286
25.27943,51.52899
25.27942,51.53017
25.27956,51.53413
25.27964,51.53471
25.27978,51.53524
25.27988,51.53537
25.27997,51.5354
25.28083,51.5352
25.2823,51.53512
25.28536,51.53488
25.28544,51.53492
25.28547,51.53499
25.28551,51.53585
25.28546,51.53588
25.28513,51.53593
25.28507,51.53602
25.28512,51.53614
